prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
14.43,-0.1,14.43,e,BRINI Alberto,1992,CM,ATL. LUGO,1 se- 3,Fidenza,2007-06-17,https://www.fidal.it/atleta/BRINI-Alberto/eqiRlZSmcGc%3D,https://www.fidal.it/societa/ATL--LUGO/RA093
14.43,+1.3,14.43,e,PANCALDI Luca,1992,CM,ATL.LIB.'TONON' S.P.A VITTORIO,4 fi- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/PANCALDI-Luca/eKiRlZakb2Q%3D,https://www.fidal.it/societa/ATL-LIB--TONON-S-P-A-VITTORIO/TV347
14.43,+2.2,14.43,e,CIRIGLIANO Daniele,1992,CM,ALGA ETRUSCATLETICA,4 fi- 2,Ravenna,2007-10-13,https://www.fidal.it/atleta/CIRIGLIANO-Daniele/faiSkpahbms%3D,https://www.fidal.it/societa/ALGA-ETRUSCATLETICA/AR053
14.45,,14.2,m,GIULIANO Andrea,1992,CM,A.S.D. LIBERTAS AZZURRA,1 se- 1,Siracusa,2007-05-10,https://www.fidal.it/atleta/GIULIANO-Andrea/h6iRlZmlaWw%3D,https://www.fidal.it/societa/A-S-D--LIBERTAS-AZZURRA/SR340
14.45,,14.2,m,BELOTTI Luca,1992,CM,LIBERTAS ATL. CARAVAGGIO,1 su- 1,Alzano,2007-05-26,https://www.fidal.it/atleta/BELOTTI-Luca/dqmRl5SfamU%3D,https://www.fidal.it/societa/LIBERTAS-ATL--CARAVAGGIO/BG140
14.45,,14.2,m,FIDANZA Jacopo,1992,CM,G.S. A.MARINELLI COMENDUNO,1 su- 1,Curno,2007-06-20,https://www.fidal.it/atleta/FIDANZA-Jacopo/dqmRlpqmaGw%3D,https://www.fidal.it/societa/G-S--A-MARINELLI-COMENDUNO/BG351
14.45,,14.2,m,VETTORE Federico,1992,CM,ATLETICA VIS ABANO,1 se- 2,Montebelluna,2007-07-11,https://www.fidal.it/atleta/VETTORE-Federico/eKiRlZenaGM%3D,https://www.fidal.it/societa/ATLETICA-VIS-ABANO/PD141
14.45,,14.2,m,PAOLUZZI Roberto,1993,CM,ATL.CAPANNE PRO LOCO,2 se- 1,Terni,2007-09-01,https://www.fidal.it/atleta/PAOLUZZI-Roberto/fqiRk5qhaWs%3D,https://www.fidal.it/societa/ATL-CAPANNE-PRO-LOCO/PG014
14.44,+1.1,14.44,e,BIANCHI Augusto,1992,CM,ATLETICA UDINESE MALIGNANI,4 se- 3,Majano,2007-09-08,https://www.fidal.it/atleta/BIANCHI-Augusto/dKAAARk5mmaGQ%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
14.44,+0.8,14.44,e,PERUGIN Marco,1992,CM,A.A.A. GENOVA,1 ba- 2,Bergamo,2007-09-30,https://www.fidal.it/atleta/PERUGIN-Marco/daiUlpana2s%3D,https://www.fidal.it/societa/A-A-A--GENOVA/GE001
14.44,-0.9,14.44,e,FIDANZA Jacopo,1992,CM,G.S. A.MARINELLI COMENDUNO,3 fi- 1,Bergamo,2007-09-30,https://www.fidal.it/atleta/FIDANZA-Jacopo/dqmRlpqmaGw%3D,https://www.fidal.it/societa/G-S--A-MARINELLI-COMENDUNO/BG351
