,punti TOT,100m,100m p,800m,800m p,atleta,link_atleta
2376,1194.0,29.51,517.0,151.31,677.0,MELIS Cinzia,https://www.fidal.it/atleta/MELIS-Cinzia/iKmRk5KhaGk%3D
2377,1194.0,13.14,745.0,171.46,449.0,FACCINI Carlotta,https://www.fidal.it/atleta/FACCINI-Carlotta/eqiRlpmkcGc%3D
2378,1194.0,13.7,652.0,162.73,542.0,MALGERI Silvia,https://www.fidal.it/atleta/MALGERI-Silvia/h6iRlpKgaWY%3D
2379,1194.0,13.55,676.0,164.88,518.0,FEDERICO Alice,https://www.fidal.it/atleta/FEDERICO-Alice/gayRkpOkaWk%3D
2380,1194.0,28.17,617.0,159.63,577.0,COIS Anastasia,https://www.fidal.it/atleta/COIS-Anastasia/iKmRk5SjbGc%3D
2381,1194.0,14.53,524.0,151.85,670.0,RODONO' Graziella,https://www.fidal.it/atleta/RODONO-Graziella/daiRkpOka2k%3D
2382,1193.0,30.46,450.0,146.07,743.0,BARBIERI Valentina,https://www.fidal.it/atleta/BARBIERI-Valentina/eqiRlZujaGQ%3D
2383,1193.0,14.25,566.0,155.42,627.0,TANELLI Chiara,https://www.fidal.it/atleta/TANELLI-Chiara/dq2RkpunbGo%3D
2384,1193.0,15.64,759.0,172.94,434.0,TONELLI Adele,https://www.fidal.it/atleta/TONELLI-Adele/dqqRmJaoamQ%3D
2385,1193.0,30.68,436.0,145.0,757.0,TRUCCHIA Flavia,https://www.fidal.it/atleta/TRUCCHIA-Flavia/f6iRl5moaWo%3D
2386,1192.0,14.35,550.0,154.16,642.0,PALEARI Martina,https://www.fidal.it/atleta/PALEARI-Martina/dqiRlJmia2Q%3D
2387,1192.0,28.14,620.0,160.07999999999998,572.0,CARRERA Federica,https://www.fidal.it/atleta/CARRERA-Federica/dq2Rl5incWU%3D
2388,1192.0,13.37,706.0,167.89,486.0,ECCHELI Roberta,https://www.fidal.it/atleta/ECCHELI-Roberta/iaiRkpeobmc%3D
2389,1192.0,14.69,501.0,150.14,691.0,STELLATO Maddalena,https://www.fidal.it/atleta/STELLATO-Maddalena/damRkpihb2k%3D
2390,1192.0,13.52,681.0,165.5,511.0,PIPERNI Elisa,https://www.fidal.it/atleta/PIPERNI-Elisa/f6yRkpKgamk%3D
2391,1192.0,28.59,585.0,157.09,607.0,OLIVERI Asia,https://www.fidal.it/atleta/OLIVERI-Asia/dKmRlJKkaWY%3D
2392,1192.0,16.07,706.0,167.91,486.0,CORRADO Alice,https://www.fidal.it/atleta/CORRADO-Alice/gK2RkpOiamw%3D
2393,1192.0,27.21,694.0,166.74,498.0,ANDERBEGANI Giulia,https://www.fidal.it/atleta/ANDERBEGANI-Giulia/dquRk5qlaGg%3D
2394,1192.0,30.3,461.0,147.0,731.0,CARLINO Francesca,https://www.fidal.it/atleta/CARLINO-Francesca/haqRkpOjamw%3D
2395,1192.0,13.16,742.0,171.31,450.0,LOBASCIO Silvia,https://www.fidal.it/atleta/LOBASCIO-Silvia/dK2Rk5mnaGM%3D
2396,1191.0,28.21,614.0,159.65,577.0,MANCINI Sara,https://www.fidal.it/atleta/MANCINI-Sara/f6yRk5uhamk%3D
2397,1191.0,14.36,549.0,154.15,642.0,COLOMBIN Sabrina,https://www.fidal.it/atleta/COLOMBIN-Sabrina/eauRk5SmaWg%3D
2398,1191.0,14.11,587.0,157.36,604.0,SVAE Liv dorina,https://www.fidal.it/atleta/SVAE-Liv-dorina/drKRkpWjbWQ%3D
2399,1191.0,13.61,666.0,164.28,525.0,IACHINI Sara,https://www.fidal.it/atleta/IACHINI-Sara/gayRkpKhaGU%3D
2400,1191.0,28.55,588.0,157.4,603.0,SANNA PASSINO Amalia,https://www.fidal.it/atleta/SANNA-PASSINO-Amalia/iKyRkpSla2Y%3D
2401,1191.0,28.29,608.0,159.11,583.0,MONCIATTI Elena,https://www.fidal.it/atleta/MONCIATTI-Elena/fbKRkpKhams%3D
2402,1190.0,27.72,653.0,163.15,537.0,CONIGLIO Elena,https://www.fidal.it/atleta/CONIGLIO-Elena/faqRkpiib2Q%3D
2403,1190.0,13.48,688.0,166.36,502.0,SPESSOTTO Matilde,https://www.fidal.it/atleta/SPESSOTTO-Matilde/eKyRk5Oma2k%3D
2404,1190.0,16.0,714.0,168.85,476.0,OLGIATI Laura,https://www.fidal.it/atleta/OLGIATI-Laura/dq2Rk5SnaGo%3D
2405,1190.0,13.51,683.0,165.89,507.0,VIGLINO Marta,https://www.fidal.it/atleta/VIGLINO-Marta/dayRkpKgaWc%3D
2406,1190.0,31.25,398.0,142.36,792.0,PACINI Anna,https://www.fidal.it/atleta/PACINI-Anna/fbGRkpOgbWY%3D
2407,1190.0,14.59,515.0,151.42,675.0,MEACCI Arianna,https://www.fidal.it/atleta/MEACCI-Arianna/fbORkpKgbmM%3D
2408,1190.0,29.81,495.0,149.81,695.0,DE PETRILLO Federica,https://www.fidal.it/atleta/DE-PETRILLO-Federica/f6mRkpShbmM%3D
2409,1190.0,27.79,647.0,162.64,543.0,MARTINI Marzia,https://www.fidal.it/atleta/MARTINI-Marzia/dqqRmJafaGs%3D
2410,1190.0,13.86,626.0,160.8,564.0,CITTI Adele,https://www.fidal.it/atleta/CITTI-Adele/faiSkpuibmU%3D
2411,1190.0,12.96,776.0,174.89,414.0,GAGGINI Alice,https://www.fidal.it/atleta/GAGGINI-Alice/dK6RlpSnamM%3D
2412,1190.0,29.67,505.0,150.65,685.0,BURACCHIA Patrizia,https://www.fidal.it/atleta/BURACCHIA-Patrizia/f6yRk5Smb2g%3D
2413,1189.0,27.3,687.0,166.38,502.0,BUCCINI Francesca,https://www.fidal.it/atleta/BUCCINI-Francesca/gamRkpKhaGY%3D
2414,1189.0,13.98,607.0,159.24,582.0,RAGONA Ilaria,https://www.fidal.it/atleta/RAGONA-Ilaria/dKmRk5ijbmg%3D
2415,1188.0,12.7,822.0,179.9,366.0,DEL MORO Silvia,https://www.fidal.it/atleta/DEL-MORO-Silvia/e6iRkpmmcWc%3D
2416,1188.0,13.79,637.0,161.95,551.0,ZANELLA Valentina,https://www.fidal.it/atleta/ZANELLA-Valentina/eKyRkpWkamQ%3D
2417,1188.0,13.75,644.0,162.58,544.0,SEGATORI Ilaria,https://www.fidal.it/atleta/SEGATORI-Ilaria/f6iRl5qoaWo%3D
2418,1188.0,14.33,553.0,154.75,635.0,BATINI Susanna,https://www.fidal.it/atleta/BATINI-Susanna/fqiRk5inaWw%3D
2419,1188.0,27.86,642.0,162.4,546.0,SPADARO Claudia concetta,https://www.fidal.it/atleta/SPADARO-Claudia-concetta/hKmRkpqicGY%3D
2420,1188.0,13.78,639.0,162.07,549.0,RINIERI Isabella,https://www.fidal.it/atleta/RINIERI-Isabella/eqiRlZifbWQ%3D
2421,1188.0,14.36,549.0,154.35,639.0,BETTIATI Chiara,https://www.fidal.it/atleta/BETTIATI-Chiara/dquRk5OiaWs%3D
2422,1187.0,13.42,698.0,167.6,489.0,MATTIOLI Emma,https://www.fidal.it/atleta/MATTIOLI-Emma/eKyRkpqfamg%3D
2423,1187.0,13.49,686.0,166.5,501.0,KOSTA Enxhi,https://www.fidal.it/atleta/KOSTA-Enxhi/dqqRl5ujbmU%3D
2424,1187.0,29.56,513.0,151.53,674.0,LOALDI Sara,https://www.fidal.it/atleta/LOALDI-Sara/drKRkpWhamg%3D
2425,1187.0,29.31,531.0,153.02,656.0,CONTARATO Martina,https://www.fidal.it/atleta/CONTARATO-Martina/eKyRk5qlcWw%3D
2426,1187.0,29.43,523.0,152.29,664.0,GIOVANELLI Lara,https://www.fidal.it/atleta/GIOVANELLI-Lara/dqmRl5ihbmc%3D
2427,1186.0,13.43,696.0,167.52,490.0,NUCIFORA Alessia,https://www.fidal.it/atleta/NUCIFORA-Alessia/dK6RlpagbWk%3D
2428,1186.0,13.87,625.0,161.05,561.0,PALOMBO Francesca,https://www.fidal.it/atleta/PALOMBO-Francesca/f6mRkpKlcGQ%3D
2429,1186.0,13.74,645.0,162.82,541.0,DI BERNARDO Rebecca,https://www.fidal.it/atleta/DI-BERNARDO-Rebecca/dK6RlpulbGw%3D
2430,1186.0,17.64,526.0,152.63,660.0,BUCCOLINI Giulia,https://www.fidal.it/atleta/BUCCOLINI-Giulia/e6iRkpukbmk%3D
2431,1186.0,13.88,623.0,160.82,563.0,ESPOSITO Mariella,https://www.fidal.it/atleta/ESPOSITO-Mariella/gK2RkpaoamM%3D
2432,1186.0,13.88,623.0,160.82,563.0,BOMBEN Linda,https://www.fidal.it/atleta/BOMBEN-Linda/dq2RkpiibGU%3D
2433,1186.0,29.38,526.0,152.69,660.0,RUGGIERO Giorgia,https://www.fidal.it/atleta/RUGGIERO-Giorgia/gKiRlpShbWg%3D
2434,1186.0,13.73,647.0,162.95,539.0,VERNA Stella,https://www.fidal.it/atleta/VERNA-Stella/hKiSmpWmcGs%3D
2435,1185.0,14.41,541.0,153.95,644.0,MIRRA Maura,https://www.fidal.it/atleta/MIRRA-Maura/gKiRlJSoaWY%3D
2436,1185.0,14.5,528.0,152.86,657.0,PESAVENTO Lia,https://www.fidal.it/atleta/PESAVENTO-Lia/eKiRlJSocGs%3D
2437,1185.0,13.14,745.0,172.25,440.0,REKIK Sana,https://www.fidal.it/atleta/REKIK-Sana/gK2RkpaiaGk%3D
2438,1185.0,29.31,531.0,153.14,654.0,NILSSEN Therese,https://www.fidal.it/atleta/NILSSEN-Therese/h6uRkpKiaWM%3D
2439,1185.0,17.31,562.0,155.71,623.0,DA PRA Chiara,https://www.fidal.it/atleta/DA-PRA-Chiara/eKmRlJaia2c%3D
2440,1185.0,13.24,728.0,170.64,457.0,CHIARINI Elena,https://www.fidal.it/atleta/CHIARINI-Elena/eqmRkpKnbmw%3D
2441,1185.0,13.52,681.0,166.19,504.0,VALENTINI Giulia,https://www.fidal.it/atleta/VALENTINI-Giulia/f6yRlJWkcGw%3D
2442,1185.0,12.62,837.0,181.83,348.0,POLISE Francesca,https://www.fidal.it/atleta/POLISE-Francesca/f6qRkpahcGc%3D
2443,1185.0,30.38,456.0,147.16,729.0,FISSORE Sofia nicoletta,https://www.fidal.it/atleta/FISSORE-Sofia-nicoletta/eauRk5ajcWQ%3D
2444,1184.0,29.58,512.0,151.71,672.0,CASARELLI Martina,https://www.fidal.it/atleta/CASARELLI-Martina/fqiRk5ufaGM%3D
2445,1184.0,13.43,696.0,167.72,488.0,DE LUCA Simona,https://www.fidal.it/atleta/DE-LUCA-Simona/gKiRlZSibmQ%3D
2446,1184.0,14.55,521.0,152.39,663.0,MAGNETTI Silvia,https://www.fidal.it/atleta/MAGNETTI-Silvia/eKiRlJWna2U%3D
2447,1184.0,13.74,645.0,162.97,539.0,GARBACCIO BOGIN Sirlene,https://www.fidal.it/atleta/GARBACCIO-BOGIN-Sirlene/dKAAARk5qfcWo%3D
2448,1183.0,13.6,668.0,165.21,515.0,GRASSO Alessandra,https://www.fidal.it/atleta/GRASSO-Alessandra/eauRkpuoaGc%3D
2449,1183.0,30.84,425.0,144.91,758.0,FORALOSSO Alice,https://www.fidal.it/atleta/FORALOSSO-Alice/eKqRk5OfcGQ%3D
2450,1183.0,13.9,620.0,160.86,563.0,BRUNO Malica,https://www.fidal.it/atleta/BRUNO-Malica/drKRkpamaWU%3D
2451,1183.0,29.46,520.0,152.37,663.0,BERSINI Francesca,https://www.fidal.it/atleta/BERSINI-Francesca/dqqRl5OfbGk%3D
2452,1183.0,13.63,663.0,164.7,520.0,WALDNER Regina,https://www.fidal.it/atleta/WALDNER-Regina/iaiRk5aga2w%3D
2453,1183.0,13.4,701.0,168.22,482.0,RUZZIER Elena,https://www.fidal.it/atleta/RUZZIER-Elena/eKyRk5KfaWk%3D
2454,1183.0,13.14,745.0,172.5,438.0,PEPE Alessandra,https://www.fidal.it/atleta/PEPE-Alessandra/dq2RmJSjcGw%3D
2455,1182.0,26.62,744.0,172.52,438.0,MACCARONE Arianna,https://www.fidal.it/atleta/MACCARONE-Arianna/gauRkpOnbWQ%3D
2456,1182.0,13.78,639.0,162.64,543.0,PANZERI Francesca,https://www.fidal.it/atleta/PANZERI-Francesca/dq2RlZKlcWc%3D
2457,1182.0,14.52,525.0,152.92,657.0,ARDUINI Alice,https://www.fidal.it/atleta/ARDUINI-Alice/f6mRkpShcGs%3D
2458,1182.0,13.4,701.0,168.3,481.0,DOSSENA Chiara,https://www.fidal.it/atleta/DOSSENA-Chiara/dqqRlpmnbmM%3D
2459,1182.0,27.65,659.0,164.45,523.0,GSCHNITZER Stefanie,https://www.fidal.it/atleta/GSCHNITZER-Stefanie/iaiRkpWjbGw%3D
2460,1182.0,29.21,539.0,154.09,643.0,RINALDI Arianna,https://www.fidal.it/atleta/RINALDI-Arianna/iKmRkpembWs%3D
2461,1182.0,30.35,458.0,147.55,724.0,ARNO' Carmen,https://www.fidal.it/atleta/ARNO-Carmen/h6iRlJuhaWw%3D
2462,1182.0,29.67,505.0,151.31,677.0,RUSSO Lavinia,https://www.fidal.it/atleta/RUSSO-Lavinia/eqmRkpKhamM%3D
2463,1181.0,13.55,676.0,166.06,505.0,SANGIACOMO Martina,https://www.fidal.it/atleta/SANGIACOMO-Martina/faiSkpqmamc%3D
2464,1181.0,13.46,691.0,167.45,490.0,QUARTIERI Alessia,https://www.fidal.it/atleta/QUARTIERI-Alessia/h6iRlZukaWs%3D
2465,1181.0,29.67,505.0,151.37,676.0,COPPA Eleonora,https://www.fidal.it/atleta/COPPA-Eleonora/f6iRmZOlamo%3D
2466,1181.0,29.88,491.0,150.22,690.0,BUTTI Floriana,https://www.fidal.it/atleta/BUTTI-Floriana/dquRkpumb2k%3D
2467,1181.0,13.29,720.0,170.28,461.0,GISMONDI Sofia,https://www.fidal.it/atleta/GISMONDI-Sofia/e6iRk5iobWs%3D
2468,1181.0,29.92,488.0,149.98,693.0,BOERCI Linda,https://www.fidal.it/atleta/BOERCI-Linda/dq2RlJSkaGY%3D
2469,1181.0,28.07,625.0,161.45,556.0,REMI Dalila,https://www.fidal.it/atleta/REMI-Dalila/eqmRkpakaWs%3D
2470,1181.0,14.07,593.0,158.73,588.0,CICCOTOSTO Laura,https://www.fidal.it/atleta/CICCOTOSTO-Laura/eK2RkpOkamM%3D
2471,1181.0,27.89,640.0,162.85,541.0,SPINELLI Bianca,https://www.fidal.it/atleta/SPINELLI-Bianca/faiRlJmmaGo%3D
2472,1180.0,12.81,803.0,178.75,377.0,DE NICOLA Elisa,https://www.fidal.it/atleta/DE-NICOLA-Elisa/f62RkpemamU%3D
2473,1180.0,13.78,639.0,162.81,541.0,MURA Martina,https://www.fidal.it/atleta/MURA-Martina/iKmRk5ajcWY%3D
2474,1180.0,29.47,520.0,152.67,660.0,DEMURTAS Laura,https://www.fidal.it/atleta/DEMURTAS-Laura/eqAAARkpWfcGM%3D
2475,1180.0,14.97,461.0,147.93,719.0,RICCI Costanza,https://www.fidal.it/atleta/RICCI-Costanza/dq2RmJakamo%3D
2476,1179.0,12.64,833.0,182.11,346.0,PINCELLI Federica,https://www.fidal.it/atleta/PINCELLI-Federica/eqiRlJmobmk%3D
2477,1179.0,29.72,502.0,151.27,677.0,DAL MAGRO Anna,https://www.fidal.it/atleta/DAL-MAGRO-Anna/eKmRlJKlaWg%3D
2478,1179.0,13.58,671.0,165.85,508.0,GENTILE Liliana,https://www.fidal.it/atleta/GENTILE-Liliana/hK2RkpOgamU%3D
2479,1179.0,27.81,646.0,163.53,533.0,MELCHIOR Cinzia,https://www.fidal.it/atleta/MELCHIOR-Cinzia/eayRk5Oha2U%3D
2480,1179.0,28.73,574.0,157.21,605.0,VIDORET Alice,https://www.fidal.it/atleta/VIDORET-Alice/eKyRk5Wiamo%3D
2481,1179.0,29.57,513.0,152.2,666.0,MAENZA Giulia,https://www.fidal.it/atleta/MAENZA-Giulia/h66RkpOmb2w%3D
2482,1179.0,28.94,559.0,155.95,620.0,PIZZOCHERI Fabiana,https://www.fidal.it/atleta/PIZZOCHERI-Fabiana/dqyRlpqkb2M%3D
2483,1179.0,14.34,552.0,155.39,627.0,BELLI Elena,https://www.fidal.it/atleta/BELLI-Elena/faqRk5ShbWw%3D
2484,1178.0,29.26,535.0,154.05,643.0,PENNA Alessandra,https://www.fidal.it/atleta/PENNA-Alessandra/f6uRkpKicGg%3D
2485,1178.0,27.68,656.0,164.51,522.0,MARCHESI Greta,https://www.fidal.it/atleta/MARCHESI-Greta/dqmRl5Skamo%3D
2486,1178.0,14.78,488.0,150.26,690.0,FUGGETTA Rachele,https://www.fidal.it/atleta/FUGGETTA-Rachele/damRkpmocWw%3D
2487,1178.0,31.8,364.0,140.7,814.0,PIZZUTI Camilla,https://www.fidal.it/atleta/PIZZUTI-Camilla/f6mRkpKfcGc%3D
2488,1178.0,27.47,673.0,166.07,505.0,SAVIANE Alessandra,https://www.fidal.it/atleta/SAVIANE-Alessandra/eKyRk5OncWg%3D
2489,1178.0,27.55,667.0,165.55,511.0,BORTOLAMI Silvia,https://www.fidal.it/atleta/BORTOLAMI-Silvia/eKiRlJuiaGY%3D
2490,1178.0,14.17,578.0,157.7,600.0,BELLOMI Giulia,https://www.fidal.it/atleta/BELLOMI-Giulia/eKAAARk5ikcWM%3D
2491,1178.0,13.21,733.0,171.8,445.0,ZURA PUNTARONI Maria virginia,https://www.fidal.it/atleta/ZURA-PUNTARONI-Maria-virginia/e6uRkpSibGY%3D
2492,1178.0,28.75,573.0,157.25,605.0,DEI TOS Lisa,https://www.fidal.it/atleta/DEI-TOS-Lisa/eKiRlZOgcWU%3D
2493,1177.0,13.42,698.0,168.48,479.0,ROSSATO Elena,https://www.fidal.it/atleta/ROSSATO-Elena/eK2RkpOgcGQ%3D
2494,1177.0,26.52,752.0,173.77,425.0,UGBOMA NWIKE Jackline,https://www.fidal.it/atleta/UGBOMA-NWIKE-Jackline/eKAAARk5mlcGM%3D
2495,1177.0,28.86,565.0,156.64,612.0,CARUOLO Arianna,https://www.fidal.it/atleta/CARUOLO-Arianna/hKmRkpika2o%3D
2496,1177.0,30.08,477.0,149.47,700.0,VERCESI Agnese,https://www.fidal.it/atleta/VERCESI-Agnese/dqAAARl5Ofb2M%3D
2497,1177.0,12.48,862.0,185.64,315.0,SAMMARITANI Chiara,https://www.fidal.it/atleta/SAMMARITANI-Chiara/jKiRkpSobWo%3D
2498,1176.0,28.44,597.0,159.47,579.0,WOLF Julia,https://www.fidal.it/atleta/WOLF-Julia/iaiRkpemamo%3D
2499,1176.0,13.9,620.0,161.48,556.0,TUVERI Tania,https://www.fidal.it/atleta/TUVERI-Tania/iKmRkpanbGc%3D
2500,1176.0,28.28,609.0,160.49,567.0,MANGOLINI Anna,https://www.fidal.it/atleta/MANGOLINI-Anna/eqqRkpKoamw%3D
2501,1176.0,13.93,615.0,161.04,561.0,MOLINARI Margherita,https://www.fidal.it/atleta/MOLINARI-Margherita/dayRkpKhbWc%3D
2502,1176.0,13.18,738.0,172.53,438.0,TURAZZA Irene,https://www.fidal.it/atleta/TURAZZA-Irene/eKAAARk5ajcGg%3D
2503,1176.0,26.19,781.0,176.8,395.0,MONNE Eleonora,https://www.fidal.it/atleta/MONNE-Eleonora/iKqRkpWfcGk%3D
2504,1176.0,29.86,492.0,150.7,684.0,GUIDOLIN Benedetta,https://www.fidal.it/atleta/GUIDOLIN-Benedetta/eK6Rk5akbGQ%3D
2505,1176.0,13.58,671.0,166.07,505.0,PIVETTI Giuseppa,https://www.fidal.it/atleta/PIVETTI-Giuseppa/h6iRlpOhbGw%3D
2506,1175.0,14.4,543.0,154.99,632.0,LILLIU Alessandra,https://www.fidal.it/atleta/LILLIU-Alessandra/iKmRkpemb2k%3D
2507,1175.0,13.18,738.0,172.55,437.0,CAPPA Martina,https://www.fidal.it/atleta/CAPPA-Martina/f6qRkpahcGw%3D
2508,1175.0,14.38,546.0,155.22,629.0,BACCO Giulia,https://www.fidal.it/atleta/BACCO-Giulia/f6yRkpOoaWo%3D
2509,1175.0,28.36,603.0,160.04,572.0,CORSALINI Agnese,https://www.fidal.it/atleta/CORSALINI-Agnese/e6iRk5WhaWg%3D
2510,1175.0,28.19,616.0,161.23,559.0,OLIVERO Chiara,https://www.fidal.it/atleta/OLIVERO-Chiara/dKyRlJajb2o%3D
2511,1175.0,28.41,599.0,159.72,576.0,DE SOUSA GOMEZ Letizia,https://www.fidal.it/atleta/DE-SOUSA-GOMEZ-Letizia/eKAAARk5ela2U%3D
2512,1174.0,29.5,518.0,153.02,656.0,LAZZAROTTO Laura,https://www.fidal.it/atleta/LAZZAROTTO-Laura/f6yRk5mhams%3D
2513,1174.0,27.92,637.0,163.14,537.0,IENGO Valentina,https://www.fidal.it/atleta/IENGO-Valentina/f6yRk5mmcWg%3D
2514,1174.0,14.11,587.0,158.74,587.0,GINO Lucrezia,https://www.fidal.it/atleta/GINO-Lucrezia/dKqRkpSfaGY%3D
2515,1174.0,13.88,623.0,161.88,551.0,LAPEGNA Rossella,https://www.fidal.it/atleta/LAPEGNA-Rossella/iaiRkpqfbWQ%3D
2516,1174.0,29.3,532.0,154.13,642.0,TANONI Giulia,https://www.fidal.it/atleta/TANONI-Giulia/e6uRkpWmbmk%3D
2517,1174.0,13.44,694.0,168.43,480.0,PUGLIESE Agnese,https://www.fidal.it/atleta/PUGLIESE-Agnese/f62RkpWibGk%3D
2518,1174.0,13.41,699.0,168.95,475.0,PIZZILLI Mariabruna,https://www.fidal.it/atleta/PIZZILLI-Mariabruna/haiRkpiga2k%3D
2519,1174.0,14.63,509.0,152.23,665.0,USAI Eleonora,https://www.fidal.it/atleta/USAI-Eleonora/iKmRkpOjbmQ%3D
2520,1173.0,27.72,653.0,164.69,520.0,STIZZOLI Petra,https://www.fidal.it/atleta/STIZZOLI-Petra/eKAAARk5egamQ%3D
2521,1173.0,13.57,673.0,166.53,500.0,DOTTA Celeste,https://www.fidal.it/atleta/DOTTA-Celeste/dKyRlJWna2o%3D
2522,1173.0,29.3,532.0,154.2,641.0,MINIUSSI Chiara,https://www.fidal.it/atleta/MINIUSSI-Chiara/eayRk5KmbWo%3D
2523,1173.0,12.89,789.0,177.99,384.0,BOVO Rachele,https://www.fidal.it/atleta/BOVO-Rachele/eKuRkpKfcWM%3D
2524,1173.0,14.4,543.0,155.15,630.0,FACCHINETTI Beatrice,https://www.fidal.it/atleta/FACCHINETTI-Beatrice/dqmRl5OicGw%3D
2525,1173.0,27.87,641.0,163.66,532.0,MANCINO Chiara,https://www.fidal.it/atleta/MANCINO-Chiara/drKRk5ejbmU%3D
2526,1173.0,14.15,581.0,158.33,592.0,VINCENTI GATTI Elisa,https://www.fidal.it/atleta/VINCENTI-GATTI-Elisa/fqmRkpilamw%3D
2527,1173.0,28.06,626.0,162.26,547.0,ORTOLAN Laura,https://www.fidal.it/atleta/ORTOLAN-Laura/eaqRkpqgcGg%3D
2528,1173.0,16.7,631.0,162.76,542.0,GIANNATTASIO Clarissa,https://www.fidal.it/atleta/GIANNATTASIO-Clarissa/dKqRkpOhbWM%3D
2529,1173.0,13.99,606.0,160.47,567.0,ZACCHIA Maria grazia,https://www.fidal.it/atleta/ZACCHIA-Maria-grazia/gKuRkpWgbWg%3D
2530,1173.0,29.15,543.0,155.16,630.0,GUAZZONI Bianca,https://www.fidal.it/atleta/GUAZZONI-Bianca/drKRk5egcWU%3D
2531,1172.0,14.91,469.0,149.21,703.0,FEDERICI Monia,https://www.fidal.it/atleta/FEDERICI-Monia/erORkpOoaWQ%3D
2532,1172.0,29.66,506.0,152.15,666.0,BERSINI Paola,https://www.fidal.it/atleta/BERSINI-Paola/dqqRl5KkaGU%3D
2533,1172.0,13.8,636.0,163.24,536.0,PANERO Sara,https://www.fidal.it/atleta/PANERO-Sara/dKyRlJOfamg%3D
2534,1172.0,29.69,504.0,152.02,668.0,FORNASIER Laura,https://www.fidal.it/atleta/FORNASIER-Laura/eKyRkpSkcWc%3D
2535,1172.0,13.87,625.0,162.28,547.0,FABBRINI Fabiana,https://www.fidal.it/atleta/FABBRINI-Fabiana/damRkpWibGg%3D
2536,1172.0,13.58,671.0,166.42,501.0,FIRINDELLI Drusilla,https://www.fidal.it/atleta/FIRINDELLI-Drusilla/faiSk5KkcWM%3D
2537,1172.0,28.62,583.0,158.59,589.0,PAPOLA Sofia,https://www.fidal.it/atleta/PAPOLA-Sofia/faiRm5uobms%3D
2538,1172.0,29.1,547.0,155.56,625.0,GHILARDI Alessandra,https://www.fidal.it/atleta/GHILARDI-Alessandra/faiSkpufamw%3D
2539,1172.0,29.24,537.0,154.68,635.0,SCANU Sophia johanna,https://www.fidal.it/atleta/SCANU-Sophia-johanna/iKmRkpegamo%3D
2540,1172.0,15.53,773.0,176.45,399.0,PIANIGIANI Gaia,https://www.fidal.it/atleta/PIANIGIANI-Gaia/faqRkpefams%3D
2541,1171.0,28.9,562.0,156.87,609.0,ANDREASSI Elisa,https://www.fidal.it/atleta/ANDREASSI-Elisa/f62RkpWlcWU%3D
2542,1171.0,12.28,899.0,190.75,272.0,COLTRO Anna,https://www.fidal.it/atleta/COLTRO-Anna/eKAAARkpKlcGw%3D
2543,1171.0,14.02,601.0,160.26,570.0,CAPANO Maria grazia,https://www.fidal.it/atleta/CAPANO-Maria-grazia/dq2Rk5umbWo%3D
2544,1171.0,29.55,514.0,152.9,657.0,PIANURA Alice giada,https://www.fidal.it/atleta/PIANURA-Alice-giada/dq2RkpSga2Y%3D
2545,1171.0,13.92,617.0,161.62,554.0,DE LORENZI Valentina,https://www.fidal.it/atleta/DE-LORENZI-Valentina/eaqRkpmkbmY%3D
2546,1170.0,13.61,666.0,166.15,504.0,GIORGIO Irene,https://www.fidal.it/atleta/GIORGIO-Irene/fqqRkpKibGY%3D
2547,1170.0,27.72,653.0,164.98,517.0,ORSENIGO Anna,https://www.fidal.it/atleta/ORSENIGO-Anna/f6yRk5OlcWU%3D
2548,1170.0,29.51,517.0,153.21,653.0,BUSSOLA Alessia,https://www.fidal.it/atleta/BUSSOLA-Alessia/damRkpKobWY%3D
2549,1170.0,13.81,634.0,163.23,536.0,INSAM Hannah,https://www.fidal.it/atleta/INSAM-Hannah/iaiRk5KlaGw%3D
2550,1170.0,14.85,478.0,150.07,692.0,GALLI Elisa,https://www.fidal.it/atleta/GALLI-Elisa/dq2RmJejaGY%3D
2551,1170.0,14.4,543.0,155.37,627.0,SORRENTINO Alessandra,https://www.fidal.it/atleta/SORRENTINO-Alessandra/dK6RlJWoamk%3D
2552,1169.0,27.75,651.0,164.92,518.0,GARDIN Chiara,https://www.fidal.it/atleta/GARDIN-Chiara/eKmRlJKobGg%3D
2553,1169.0,14.75,492.0,151.25,677.0,CIAMPA Antonella,https://www.fidal.it/atleta/CIAMPA-Antonella/hKiSmZqncGM%3D
2554,1169.0,13.73,647.0,164.51,522.0,ENRICH Linda,https://www.fidal.it/atleta/ENRICH-Linda/iaiRk5KkcGs%3D
2555,1169.0,30.66,437.0,146.94,732.0,SPIRITO Camilla,https://www.fidal.it/atleta/SPIRITO-Camilla/f6yRlJunaGc%3D
2556,1169.0,14.53,524.0,153.87,645.0,SACCODOSSI Ludovica,https://www.fidal.it/atleta/SACCODOSSI-Ludovica/fqqRkpOfb2Y%3D
2557,1169.0,15.97,718.0,171.2,451.0,PAU Anna,https://www.fidal.it/atleta/PAU-Anna/faiSkpmmbGY%3D
2558,1169.0,29.13,545.0,155.59,624.0,GANDOLFI Benedetta,https://www.fidal.it/atleta/GANDOLFI-Benedetta/dq2RlJmma2s%3D
2559,1169.0,30.27,463.0,148.93,706.0,CITTERIO Giulia,https://www.fidal.it/atleta/CITTERIO-Giulia/dq2RlJWgcGo%3D
2560,1169.0,29.98,483.0,150.57,686.0,PIERMATTEO Michela,https://www.fidal.it/atleta/PIERMATTEO-Michela/gK2RkpKoaWM%3D
