prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
29.39,GRECO Matteo,1992,AM,ATL. RIGOLETTO,20 su- 1,Chiari,2009-05-02,https://www.fidal.it/atleta/GRECO-Matteo/dqiSl5ekaWo%3D,https://www.fidal.it/societa/ATL--RIGOLETTO/MN406
29.38,SCARIOT Angelo,1992,AM,A.S.D. GRUPPO SPORTIVO ASTRA,1 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/SCARIOT-Angelo/eKmRlJOiaWM%3D,https://www.fidal.it/societa/A-S-D--GRUPPO-SPORTIVO-ASTRA/BL041
29.37,ZANZOTTERA Ettore,1993,AM,PRO SESTO ATL.,10 su- 1,Bergamo,2009-03-29,https://www.fidal.it/atleta/ZANZOTTERA-Ettore/dq2Rk5mfaWo%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
29.31,COZZUTO Dario,1993,AM,ASD AES IT. ATHLETIC CERCOLA,5 fi- 1,Marano Di Napoli,2009-06-07,https://www.fidal.it/atleta/COZZUTO-Dario/gKyRkpKibGQ%3D,https://www.fidal.it/societa/ASD-AES-IT--ATHLETIC-CERCOLA/AV208
29.31,SCARANGELLA Edoardo,1993,AM,ATLETICA STRONESE BANCA MB,5 se- 1,Biella,2009-10-07,https://www.fidal.it/atleta/SCARANGELLA-Edoardo/dKAAARk5mncWg%3D,https://www.fidal.it/societa/ATLETICA-STRONESE-BANCA-MB/VC019
29.27,CANCELLIERE Leonardo,1992,AM,POL. ROCCO SCOTELLARO MT,3 su- 1,Matera,2009-04-18,https://www.fidal.it/atleta/CANCELLIERE-Leonardo/haiRk5Oia2c%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
29.26,CESARANO Alessio,1992,AM,A.S.D. AGG. HINNA,5 fi- 1,Napoli,2009-04-26,https://www.fidal.it/atleta/CESARANO-Alessio/gKiRlpOib2g%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
29.22,MONTE Andrea,1992,AM,C.S.S. LEONARDO DA VINCI,3 su- 1,Lana,2009-05-16,https://www.fidal.it/atleta/MONTE-Andrea/iaiRkpinamU%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
29.22,CONCI Paolo,1993,AM,ATLETICA CLARINA TRENTINO,5 su- 1,Trento,2009-09-19,https://www.fidal.it/atleta/CONCI-Paolo/d6iRkpunbGM%3D,https://www.fidal.it/societa/ATLETICA-CLARINA-TRENTINO/TN103
29.21,MONTENEGRO Lorenzo,1992,AM,ATLETICA ALTO FRIULI,2 su- 1,Codroipo,2009-05-10,https://www.fidal.it/atleta/MONTENEGRO-Lorenzo/eayRk5KnbGk%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
29.2,SCARANGELLA Edoardo,1993,AM,ATLETICA STRONESE BANCA MB,5 su- 1,Torino,2009-06-14,https://www.fidal.it/atleta/SCARANGELLA-Edoardo/dKAAARk5mncWg%3D,https://www.fidal.it/societa/ATLETICA-STRONESE-BANCA-MB/VC019
29.19,BATTISTI Tommaso,1992,AM,EDERA ATL. FORLI,8 su- 1,Modena,2009-05-10,https://www.fidal.it/atleta/BATTISTI-Tommaso/eqiRlZSjcGQ%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
29.17,ZANETTI Marco,1993,AM,ATL. CARPENEDOLO,11 su- 1,Chiari,2009-06-02,https://www.fidal.it/atleta/ZANETTI-Marco/dqqRl5Wjbmk%3D,https://www.fidal.it/societa/ATL--CARPENEDOLO/BS278
29.06,SALZANI Giorgio,1993,AM,ATL. TRIANGOLO LARIANO,12 se- 1,Cremona,2009-03-15,https://www.fidal.it/atleta/SALZANI-Giorgio/dquRkpSjcGQ%3D,https://www.fidal.it/societa/ATL--TRIANGOLO-LARIANO/CO017
28.93,BANFI Simone,1993,AM,O.S.A. SARONNO LIB.,8 su- 1,Busto Arsizio,2009-04-26,https://www.fidal.it/atleta/BANFI-Simone/drKRkpSmaGQ%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
28.92,LOBEFALO Mattia,1993,AM,ATL.SANGIORGESE TECNOLIFT R.R.,5 su- 1,Fermo,2009-05-23,https://www.fidal.it/atleta/LOBEFALO-Mattia/e6iRk5elamY%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
28.91,CROCETTA Lorenzo,1993,AM,ATL. ROMA SUD,4 su- 1,Viterbo,2009-10-24,https://www.fidal.it/atleta/CROCETTA-Lorenzo/f62RkpKmaGw%3D,https://www.fidal.it/societa/ATL--ROMA-SUD/RS521
28.9,FEDELE Leoluca,1993,AM,ATLETICA LIVORNO,12 su- 1,Pisa,2009-05-23,https://www.fidal.it/atleta/FEDELE-Leoluca/faiSkpSmbWM%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
